	Room	Start	End
138	4	1402916788.554	1402916836.156
139	1	1402916837.179	1402916843.984
140	4	1402916844.542	1402916848.506
141	3	1402916849.004	1402916918.321
142	2	1402916920.166	1402916927.509
143	1	1402916928.142	1402916935.475
144	2	1402916936.056	1402916967.461
145	1	1402916969.631	1402916989.547
146	4	1402916990.099	1402917059.979
147	2	1402917062.714	1402917097.283
148	1	1402917097.744	1402917102.165
149	1	1402917106.957	1402917113.671
150	2	1402917114.632	1402917128.722
151	1	1402917129.28	1402917131.4
152	3	1402917134.024	1402917169.165
153	4	1402917170.148	1402917214.722
154	1	1402917215.273	1402917222.005
155	2	1402917224.007	1402917272.303
156	3	1402917273.057	1402917289.112
157	2	1402917290.881	1402917294.583
158	1	1402917295.077	1402917320.336
159	4	1402917320.796	1402917347.583
160	1	1402917348.164	1402917353.479
161	2	1402917353.479	1402917356.072
162	3	1402917356.432	1402917361.64
163	2	1402917361.87	1402917429.84
164	3	1402917430.522	1402917441.962
165	4	1402917443.083	1402917449.934
166	1	1402917451.052	1402917528.15
167	2	1402917529.96	1402917535.041
168	1	1402917535.77	1402917539.636
169	1	1402917539.636	1402917548.858
170	4	1402917549.412	1402917552.666
171	3	1402917553.232	1402917597.429
172	4	1402917600.684	1402917613.143
173	1	1402917613.737	1402917650.381
174	2	1402917653.075	1402917655.279
175	2	1402917655.279	1402917694.238
176	1	1402917694.668	1402917881.325
177	4	1402917881.913	1402917886.577
178	3	1402917887.584	1402917890.505
179	2	1402917890.762	1402917893.631
180	1	1402917893.998	1402918095.371
181	1	1402918095.371	1402918102.241
182	1	1402918102.241	1402918107.009
183	2	1402918107.956	1402918110.256
184	2	1402918110.256	1402918114.026
185	1	1402918114.693	1402918117.114
186	4	1402918117.672	1402918120.2
187	3	1402918120.621	1402918124.283
188	2	1402918126.271	1402918129.753
189	2	1402918130.76	1402918133.18
190	1	1402918133.721	1402918158.404
191	2	1402918159.122	1402918222.883
192	3	1402918223.505	1402918226.394
193	4	1402918227.116	1402918252.961
194	1	1402918253.454	1402918257.232
195	2	1402918259.2	1402918297.148
196	3	1402918297.61	1402918320.71
197	2	1402918321.397	1402918428.744
198	3	1402918429.343	1402918468.111
199	4	1402918468.536	1402918495.745
200	1	1402918498.543	1402918501.697
201	2	1402918502.393	1402918548.951
202	3	1402918549.682	1402918553.7
203	4	1402918554.27	1402918563.917
204	1	1402918564.317	1402918871.41
205	4	1402918871.979	1402918875.128
206	3	1402918875.926	1402918915.734
207	2	1402918916.279	1402918949.578
208	1	1402918950.303	1402918965.909
209	4	1402918966.523	1402918971.342
210	3	1402918971.92	1402919456.019
211	2	1402919459.196	1402919463.467
212	1	1402919464.151	1402919472.021
213	4	1402919472.774	1402919476.464
214	3	1402919477.055	1402919494.183
215	2	1402919494.834	1402919496.927
216	2	1402919498.284	1402919570.648
217	3	1402919571.278	1402919575.077
218	4	1402919575.601	1402919595.793
219	1	1402919596.126	1402919621.814
220	3	1402919624.04	1402919632.015
221	4	1402919632.532	1402919654.669
222	1	1402919655.459	1402919657.727
223	1	1402919657.727	1402919675.158
224	4	1402919675.608	1402919697.865
225	3	1402919698.445	1402919717.446
226	4	1402919717.802	1402919760.646
227	1	1402919761.27	1402919764.513
228	1	1402919764.513	1402919775.504
229	1	1402919775.504	1402919784.784
230	4	1402919785.277	1402919812.061
231	1	1402919812.857	1402919818.718
232	2	1402919819.344	1402919851.42
233	1	1402919852.108	1402919871.264
234	4	1402919871.816	1402919873.887
235	3	1402919874.435	1402919899.691
236	2	1402919900.324	1402919993.102
237	3	1402919993.751	1402919996.116
238	4	1402919998.214	1402920044.239
239	1	1402920044.769	1402920052.911
240	2	1402920054.707	1402920069.411
241	3	1402920069.871	1402920077.174
242	4	1402920077.733	1402920097.141
243	3	1402920097.565	1402920180.358
244	3	1402920180.358	1402920185.247
245	3	1402920185.247	1402920188.827
246	3	1402920189.179	1402920197.959
247	2	1402920198.866	1402920258.546
248	3	1402920259.094	1402920261.473
249	4	1402920261.9	1402920336.058
250	1	1402920336.607	1402920460.853
251	4	1402920461.187	1402920472.313
252	3	1402920472.778	1402920481.607
253	2	1402920482.057	1402920484.19
254	1	1402920484.759	1402920613.089
255	4	1402920613.454	1402920697.695
256	1	1402920698.226	1402920709.265
257	2	1402920709.731	1402920764.817
258	3	1402920765.436	1402920769.594
259	4	1402920770.775	1402920823.059
260	3	1402920823.494	1402920831.395
261	1	1402920833.604	1402920837.908
262	4	1402920838.332	1402920844.208
263	3	1402920844.635	1402920871.147
264	4	1402920871.765	1402920889.109
265	1	1402920889.735	1402920939.608
266	2	1402920940.13	1402920942.749
267	2	1402920942.749	1402921013.264
268	3	1402921013.892	1402921017.861
269	4	1402921018.711	1402921051.328
270	1	1402921052.499	1402921210.33
271	3	1402921212.019	1402921580.81
272	2	1402921581.42	1402921600.009
273	1	1402921600.736	1402921658.287
274	4	1402921658.909	1402921687.834
275	4	1402921687.834	1402921748.559
276	3	1402921749.541	1402921754.426
277	2	1402921754.917	1402921772.148
278	1	1402921772.703	1402921911.863
279	3	1402921913.688	1402921937.563
280	3	1402921939.305	1402921946.045
281	2	1402921946.592	1402921991.316
282	1	1402921991.735	1402922054.849
283	4	1402922056.384	1402922066.463
284	3	1402922066.922	1402922091.799
285	2	1402922092.277	1402922096.751
286	2	1402922096.751	1402922106.284
287	2	1402922106.284	1402922110.742
288	2	1402922110.742	1402922208.965
289	1	1402922209.457	1402922238.677
290	2	1402922239.269	1402922241.541
291	3	1402922241.901	1402922250.868
292	4	1402922251.302	1402922373.983
293	1	1402922374.709	1402922392.602
294	3	1402922396.496	1402922500.285
295	4	1402922500.882	1402922580.347
296	4	1402922580.347	1402922582.359
297	4	1402922582.359	1402922588.597
298	3	1402922589.23	1402922731.196
299	2	1402922731.854	1402922747.012
300	1	1402922747.542	1402922767.197
301	4	1402922767.688	1402922854.569
302	3	1402922855.328	1402923145.264
303	2	1402923146.02	1402923149.167
304	2	1402923149.167	1402923178.462
305	1	1402923179.021	1402923264.089
306	4	1402923264.742	1402923279.835
307	3	1402923280.524	1402923325.685
308	4	1402923326.449	1402923400.016
309	1	1402923400.474	1402923412.158
310	2	1402923412.803	1402923449.77
311	3	1402923450.318	1402923465.205
312	4	1402923465.728	1402923538.273
313	2	1402923539.386	1402923541.733
314	3	1402923542.095	1402923631.587
315	1	1402923635.837	1402923653.316
316	3	1402923655.862	1402924078.008
317	4	1402924080.21	1402924117.918
318	1	1402924118.432	1402924121.248
319	2	1402924122.024	1402924182.47
320	1	1402924182.994	1402924186.76
321	4	1402924187.513	1402924219.521
322	1	1402924219.912	1402924264.982
323	2	1402924265.682	1402924268.195
324	3	1402924268.521	1402924490.812
325	2	1402924491.403	1402924549.612
326	3	1402924550.142	1402924553.323
327	4	1402924553.846	1402924565.6
328	1	1402924566.067	1402924622.272
329	4	1402924623.738	1402924626.959
330	3	1402924627.31	1402924993.479
331	4	1402924993.967	1402924997.436
332	1	1402924997.936	1402925013.582
333	2	1402925014.107	1402925017.125
334	2	1402925018.068	1402925040.192
335	1	1402925040.724	1402925046.875
336	3	1402925048.978	1402925173.063
337	4	1402925173.55	1402925329.681
338	1	1402925330.109	1402925357.527
339	2	1402925358.126	1402925362.572
340	3	1402925363.128	1402925378.519
341	4	1402925379.201	1402925386.575
342	1	1402925387.494	1402925420.6
343	2	1402925421.322	1402925456.754
344	2	1402925456.754	1402925460.108
345	2	1402925460.108	1402925464.024
346	1	1402925467.996	1402925474.274
347	4	1402925474.65	1402925482.682
348	3	1402925483.013	1402925552.574
349	4	1402925558.353	1402925561.446
350	1	1402925562.829	1402925570.513
351	3	1402925571.749	1402925578.398
352	4	1402925579.646	1402925609.428
353	1	1402925609.96	1402925817.839
354	2	1402925818.556	1402925976.208
355	3	1402925976.959	1402926022.528
356	1	1402926024.257	1402926047.063
357	2	1402926047.705	1402926072.101
358	3	1402926072.648	1402926096.754
359	2	1402926097.453	1402926101.286
360	2	1402926101.286	1402926103.649
361	1	1402926104.383	1402926146.138
362	4	1402926146.6	1402926186.077
363	2	1402926187.755	1402926190.422
364	2	1402926192.435	1402926201.057
365	4	1402926202.952	1402926205.294
366	3	1402926205.674	1402926301.266
367	1	1402926306.062	1402926379.822
368	2	1402926380.306	1402926468.565
369	4	1402926471.613	1402926492.015
370	3	1402926492.642	1402926797.108
371	2	1402926800.205	1402926815.48
372	3	1402926820.349	1402927019.053
373	4	1402927019.742	1402927062.806
374	1	1402927063.396	1402927068.478
375	2	1402927068.957	1402927088.799
376	3	1402927089.449	1402927100.791
377	3	1402927100.791	1402927117.522
378	4	1402927118.24	1402927146.435
379	3	1402927147.022	1402927218.133
380	4	1402927218.59	1402927240.232
381	4	1402927246.652	1402927252.855
382	3	1402927253.481	1402927255.891
383	2	1402927256.338	1402927268.826
384	1	1402927269.454	1402927279.202
385	4	1402927285.063	1402927291.177
386	4	1402927334.578	1402927355.806
387	1	1402927356.463	1402927361.362
388	2	1402927362.275	1402927431.154
389	1	1402927431.545	1402927433.789
390	3	1402927434.981	1402928142.739
391	1	1402928144.292	1402928161.544
392	2	1402928163.862	1402928173.976
393	3	1402928174.337	1402928280.311
394	2	1402928282.123	1402928303.075
395	1	1402928303.636	1402928322.03
396	4	1402928322.554	1402928327.282
397	3	1402928327.611	1402928373.014
398	2	1402928373.831	1402928379.704
399	1	1402928380.43	1402928383.018
400	1	1402928383.018	1402928385.615
401	4	1402928386.54	1402928420.092
402	3	1402928420.314	1402928469.996
403	4	1402928470.523	1402928611.546
404	1	1402928612.203	1402928616.395
405	3	1402928618.901	1402928718.821
406	4	1402928720.33	1402928760.442
407	1	1402928762.635	1402928782.112
408	2	1402928782.672	1402928824.801
409	3	1402928825.362	1402928998.744
410	4	1402928999.067	1402929095.358
411	1	1402929096.067	1402929126.375
412	4	1402929126.808	1402929130.245
413	3	1402929130.805	1402929369.609
414	4	1402929370.499	1402929373.651
415	1	1402929374.992	1402929377.641
416	2	1402929378.133	1402929464.808
417	1	1402929465.334	1402929470.43
418	2	1402929470.942	1402929487.782
419	3	1402929488.212	1402929492.702
420	4	1402929493.118	1402929550.13
421	3	1402929552.163	1402929554.288
422	3	1402929554.288	1402929609.734
423	2	1402929610.193	1402929617.25
424	1	1402929618.111	1402929633.615
425	4	1402929635.06	1402929655.321
426	3	1402929655.985	1402929658.765
427	3	1402929658.765	1402929662.776
428	3	1402929662.776	1402929687.705
429	1	1402929690.683	1402929715.931
430	2	1402929718.32	1402929841.725
431	3	1402929842.358	1402929850.254
432	3	1402929850.254	1402929856.583
433	3	1402929856.583	1402929860.649
434	4	1402929864.968	1402929874.057
435	3	1402929874.32	1402929881.91
436	4	1402929882.235	1402929896.706
437	1	1402929897.13	1402929904.124
438	2	1402929904.58	1402929950.27
439	3	1402929951.799	1402929965.31
440	4	1402929965.972	1402929971.467
441	3	1402929971.862	1402930023.046
442	2	1402930023.575	1402930026.37
443	2	1402930033.463	1402930035.556
444	2	1402930038.287	1402930040.747
445	2	1402930043.303	1402930208.11
446	3	1402930208.692	1402930230.642
447	4	1402930231.496	1402930235.857
448	3	1402930235.857	1402930249.572
449	2	1402930249.93	1402930252.562
450	1	1402930253.024	1402930353.827
451	4	1402930354.481	1402930389.51
452	1	1402930390.044	1402930393.708
453	2	1402930395.18	1402930421.479
454	3	1402930422.101	1402930503.784
455	2	1402930504.8	1402930508.596
456	1	1402930509.151	1402931802.736
457	4	1402931803.422	1402931807.307
458	3	1402931808.116	1402931903.181
459	2	1402931903.744	1402932005.605
460	1	1402932006.328	1402932018.445
461	4	1402932018.781	1402932032.943
462	3	1402932033.404	1402932036.075
463	2	1402932036.458	1402932046.93
464	1	1402932047.499	1402932123.783
465	2	1402932124.406	1402932129.189
466	3	1402932129.687	1402932131.748
467	3	1402932131.748	1402932134.974
468	4	1402932137.08	1402932139.729
469	1	1402932140.086	1402932150.503
470	4	1402932151.421	1402932180.266
471	1	1402932182.296	1402932200.437
472	2	1402932201.465	1402932207.399
473	3	1402932207.917	1402932247.247
474	3	1402932247.247	1402932257.04
475	3	1402932257.04	1402932263.149
476	4	1402932263.931	1402932340.136
477	1	1402932340.458	1402932720.0
478	2	1402932720.754	1402932834.627
479	3	1402932836.993	1402932841.856
480	4	1402932842.358	1402933039.494
481	1	1402933040.836	1402933049.297
482	2	1402933049.792	1402933052.395
483	2	1402933052.395	1402933057.036
484	3	1402933057.592	1402933061.969
485	2	1402933063.41	1402933100.877
486	1	1402933101.506	1402933104.853
487	4	1402933105.379	1402933132.562
488	3	1402933135.253	1402933177.179
489	2	1402933177.641	1402933180.062
490	1	1402933180.522	1402934056.318
491	2	1402934056.746	1402934060.364
492	3	1402934060.896	1402935049.414
493	4	1402935050.003	1402935063.369
494	1	1402935065.922	1402935071.119
495	2	1402935072.326	1402935094.714
496	3	1402935095.237	1402935269.749
497	4	1402935271.055	1402935317.331
498	1	1402935318.445	1402935338.697
499	2	1402935342.739	1402935524.2
500	3	1402935524.597	1402935657.235
501	4	1402935657.665	1402935671.877
502	1	1402935672.203	1402935692.179
503	2	1402935692.64	1402935735.604
504	3	1402935736.218	1402935961.353
505	2	1402935961.88	1402935987.135
506	4	1402935989.834	1402936272.004
507	3	1402936272.504	1402936287.748
508	4	1402936288.57	1402936291.749
509	1	1402936293.884	1402936297.677
510	2	1402936298.466	1402936386.276
511	1	1402936388.053	1402936391.855
512	1	1402936391.855	1402936431.934
513	4	1402936432.521	1402936440.597
514	3	1402936440.935	1402936772.076
515	4	1402936772.863	1402936775.595
516	1	1402936776.285	1402936782.128
517	2	1402936782.966	1402936788.732
518	1	1402936789.253	1402936940.664
519	4	1402936941.249	1402936960.207
520	1	1402936961.083	1402936964.508
521	2	1402936967.579	1402936971.775
522	3	1402936972.072	1402936986.018
523	2	1402936989.171	1402937032.94
524	3	1402937033.847	1402937605.06
525	2	1402937605.877	1402937608.664
526	1	1402937609.162	1402937614.857
527	4	1402937615.311	1402937684.632
528	1	1402937685.197	1402937690.736
529	3	1402937693.851	1402938070.932
530	4	1402938071.511	1402938078.901
531	1	1402938079.333	1402938083.66
532	2	1402938084.282	1402938205.135
533	3	1402938205.859	1402938262.087
534	4	1402938263.457	1402938434.546
535	1	1402938435.108	1402938439.236
536	2	1402938440.812	1402938471.603
537	3	1402938474.254	1402938524.814
538	2	1402938525.804	1402938528.521
539	1	1402938532.329	1402938582.414
540	2	1402938583.078	1402938585.665
541	2	1402938585.665	1402938600.489
542	1	1402938600.978	1402938605.866
543	1	1402938605.866	1402938666.542
544	3	1402938671.069	1402938673.162
545	3	1402938673.162	1402938695.008
546	4	1402938696.156	1402938962.974
547	3	1402938963.73	1402938975.513
548	2	1402938976.17	1402938996.76
549	3	1402938997.542	1402939032.43
550	4	1402939034.892	1402939043.569
551	1	1402939043.832	1402939117.218
552	2	1402939118.588	1402939150.082
553	3	1402939152.085	1402939194.997
554	4	1402939195.481	1402939199.714
555	4	1402939199.714	1402939353.038
556	1	1402939353.559	1402939416.923
557	4	1402939419.643	1402939423.612
558	3	1402939426.311	1402939430.833
559	3	1402939431.648	1402942003.001
560	4	1402942008.233	1402942061.95
561	1	1402942063.228	1402942249.574
562	4	1402942250.554	1402942254.603
563	3	1402942255.432	1402942426.643
564	4	1402942427.222	1402942433.248
565	1	1402942433.937	1402942436.141
566	1	1402942436.141	1402942439.999
567	1	1402942439.999	1402942449.297
568	1	1402942449.297	1402942454.409
569	2	1402942455.199	1402942490.847
570	3	1402942491.243	1402942511.675
571	2	1402942512.493	1402942579.585
572	3	1402942580.765	1402942627.914
573	4	1402942628.675	1402942632.924
574	3	1402942634.369	1402942656.453
575	2	1402942657.637	1402942665.248
576	1	1402942665.703	1402942808.017
577	2	1402942809.032	1402942983.488
578	1	1402942984.116	1402942994.833
579	4	1402942995.579	1402943059.118
580	1	1402943059.633	1402943062.621
581	2	1402943063.28	1402943070.373
582	1	1402943070.864	1402943131.669
583	2	1402943132.194	1402943141.81
584	1	1402943142.198	1402943146.879
585	4	1402943146.879	1402943232.059
586	3	1402943233.499	1402943276.838
587	4	1402943277.729	1402943288.23
588	1	1402943288.766	1402943294.422
589	4	1402943295.368	1402943304.935
590	1	1402943305.462	1402943308.763
591	2	1402943309.285	1402943544.315
592	1	1402943545.333	1402943560.649
593	4	1402943561.148	1402943587.983
594	1	1402943588.321	1402943618.52
595	2	1402943620.115	1402943673.23
596	1	1402943673.492	1402943675.694
597	1	1402943676.572	1402943681.157
598	1	1402943681.157	1402943685.297
599	2	1402943685.818	1402943740.116
600	1	1402943740.749	1402943800.563
601	2	1402943801.153	1402943851.328
602	2	1402943852.191	1402943856.424
603	2	1402943856.424	1402943858.948
604	2	1402943860.578	1402943863.112
605	3	1402943864.134	1402943869.205
606	4	1402943869.996	1402943907.44
607	3	1402943908.086	1402943916.13
608	2	1402943916.754	1402943919.405
609	2	1402943919.405	1402943942.19
610	1	1402943942.845	1402943969.989
611	2	1402943970.369	1402943974.027
612	1	1402943976.171	1402944388.763
613	2	1402944389.506	1402944394.63
614	3	1402944395.188	1402944421.1
615	2	1402944421.819	1402944430.465
616	1	1402944431.081	1402944608.046
617	4	1402944608.598	1402944640.235
618	3	1402944641.02	1402944655.885
619	2	1402944656.417	1402944694.089
620	1	1402944694.615	1402944763.928
621	4	1402944764.521	1402944781.993
622	3	1402944782.621	1402944826.368
623	2	1402944826.705	1402944835.272
624	1	1402944836.224	1402945131.742
625	4	1402945132.407	1402945135.362
626	3	1402945135.989	1402945163.216
627	2	1402945164.579	1402945187.061
628	1	1402945187.723	1402945320.888
629	4	1402945321.411	1402945380.809
630	3	1402945381.526	1402945385.329
631	3	1402945385.329	1402945439.26
632	4	1402945440.139	1402945494.283
633	1	1402945494.808	1402945653.637
634	4	1402945654.236	1402945658.031
635	3	1402945658.956	1402945662.825
636	3	1402945662.825	1402945666.152
637	2	1402945666.817	1402945768.638
638	2	1402945768.638	1402945812.743
639	3	1402945813.424	1402945834.402
640	4	1402945835.155	1402945846.944
641	3	1402945846.944	1402945870.821
642	2	1402945871.29	1402945876.662
643	1	1402945877.316	1402945929.797
644	2	1402945930.417	1402945996.817
645	3	1402945997.532	1402946086.09
646	4	1402946086.545	1402946088.753
647	1	1402946089.344	1402946107.865
648	2	1402946108.531	1402946123.558
649	3	1402946124.803	1402946127.95
650	3	1402946131.193	1402946168.372
651	4	1402946168.926	1402946213.598
652	1	1402946214.1	1402946649.592
653	2	1402946650.477	1402946655.381
654	1	1402946655.742	1402946674.754
655	2	1402946675.75	1402946745.745
656	3	1402946748.905	1402946771.434
657	4	1402946772.124	1402946777.732
658	1	1402946778.098	1402946894.597
659	4	1402946897.544	1402946921.692
660	3	1402946922.191	1402946924.674
661	2	1402946925.223	1402946932.111
662	2	1402947049.764	1402947177.874
663	3	1402947178.623	1402947191.92
664	4	1402947192.347	1402947198.003
665	1	1402947198.563	1402947269.709
666	2	1402947270.226	1402947279.089
667	4	1402947289.526	1402947340.974
668	3	1402947341.495	1402947364.626
669	2	1402947365.191	1402947367.779
670	2	1402947368.019	1402947380.208
671	3	1402947381.385	1402947386.912
672	2	1402947387.252	1402947491.09
673	1	1402947491.707	1402947607.471
674	4	1402947608.421	1402947635.527
675	3	1402947636.01	1402947645.207
676	2	1402947645.799	1402947675.42
677	1	1402947676.467	1402948877.765
678	4	1402948878.347	1402948880.392
679	3	1402948880.917	1402948896.394
680	2	1402948896.989	1402948902.404
681	2	1402948902.404	1402948958.782
682	1	1402948959.273	1402948985.251
683	2	1402948988.207	1402948990.311
684	3	1402948990.995	1402948993.407
685	4	1402948995.902	1402949216.093
686	3	1402949217.045	1402949219.703
687	2	1402949220.119	1402949259.868
688	1	1402949260.561	1402949280.673
689	4	1402949281.127	1402949297.002
690	3	1402949297.457	1402949367.339
691	4	1402949368.122	1402949429.466
692	1	1402949430.699	1402949542.376
693	2	1402949542.84	1402949548.447
694	2	1402949548.447	1402949571.779
695	3	1402949573.741	1402950852.269
696	2	1402950852.748	1402950870.199
697	1	1402950870.889	1402954090.742
698	4	1402954091.357	1402954094.775
699	1	1402954095.071	1402954097.803
700	4	1402954098.336	1402954111.69
701	1	1402954112.023	1402954336.39
702	4	1402954339.745	1402954349.473
703	3	1402954349.967	1402954385.588
704	4	1402954386.135	1402954423.684
705	1	1402954424.564	1402954432.821
706	2	1402954433.538	1402954450.272
707	4	1402954452.524	1402954459.09
708	3	1402954459.512	1402954464.867
709	2	1402954465.224	1402954472.364
710	3	1402954472.92	1402954478.494
711	4	1402954481.246	1402954485.815
712	1	1402954487.559	1402954572.355
713	2	1402954573.073	1402954579.313
714	3	1402954580.956	1402954602.682
715	2	1402954603.146	1402954605.517
716	3	1402954609.102	1402954615.351
717	1	1402954616.545	1402954618.917
718	4	1402954619.235	1402954621.756
719	3	1402954622.079	1402954628.578
720	3	1402954632.637	1402954635.454
721	2	1402954639.622	1402954643.05
722	3	1402954643.611	1402954647.077
723	2	1402954647.427	1402954713.742
724	1	1402954714.621	1402954737.315
725	4	1402954737.944	1402954810.957
726	3	1402954812.003	1402954869.865
727	2	1402954870.301	1402954882.56
728	4	1402954883.74	1402954885.832
729	1	1402954885.832	1402954892.142
730	2	1402954892.544	1402954897.521
731	3	1402954897.95	1402954900.277
732	4	1402954902.617	1402954914.965
733	3	1402954915.362	1402954917.599
734	2	1402954917.952	1402954930.125
735	3	1402954930.714	1402955037.594
736	3	1402955037.594	1402955042.954
737	2	1402955043.541	1402955048.916
738	1	1402955049.584	1402955144.407
739	3	1402955145.968	1402955152.811
740	2	1402955153.299	1402955170.098
741	1	1402955170.696	1402955450.05
742	2	1402955450.83	1402955542.417
743	3	1402955543.303	1402955554.263
744	4	1402955555.052	1402955740.654
745	1	1402955740.924	1402955744.024
746	1	1402955748.527	1402955756.294
747	4	1402955756.723	1402955764.076
748	3	1402955764.435	1402955766.63
749	2	1402955767.08	1402955771.37
750	1	1402955771.868	1402956000.0
751	1	1402956000.0	1402956003.71
752	2	1402956004.656	1402956056.294
753	3	1402956059.245	1402956121.288
754	4	1402956122.571	1402956136.966
755	1	1402956137.917	1402956724.927
756	2	1402956726.295	1402956799.481
757	3	1402956800.559	1402956806.947
758	4	1402956808.01	1402956919.112
759	1	1402956919.696	1402956931.598
760	4	1402956933.983	1402956955.581
761	3	1402956956.138	1402956959.941
762	3	1402956961.379	1402956980.387
763	1	1402956982.667	1402957040.884
764	2	1402957041.738	1402957263.437
765	3	1402957264.122	1402957268.119
766	4	1402957268.742	1402957329.443
767	3	1402957330.059	1402957339.023
768	1	1402957340.396	1402957914.443
769	4	1402957914.814	1402957918.847
770	3	1402957919.409	1402957924.094
771	2	1402957924.709	1402957928.837
772	1	1402957929.495	1402958338.056
773	4	1402958340.26	1402958402.915
774	3	1402958403.639	1402958451.444
775	2	1402958452.004	1402958639.468
